openmlid,Name,AutoCorrelation,ClassEntropy,Dimensionality,EquivalentNumberOfAtts,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,NumberOfFeaturesAfterBinarization
351,codrna,0.9999774850377842,0.9182958340544896,1.8421295017039696e-05,,325710.0,,4.297153713295439,6.358384566393448,,2.0,1.645472676057296,1.000000030717214,,2.0082464917834963,4.039429822081905,,,2.0,0.4166806073039923,1.0000000011526435,,-1.166479394004767,-2.346615409277576,,2.0,-1.0845536319565714,0.999999969526404,33.33333333333333,162855.0,0.8209506262888236,0.2553989745479107,0.3655380359894035,1,2,9,488565,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,1.1300960254514656,4.032599600505045,,-0.8986102075705807,0.9999999777120968,,1.948168765373243,4.59430480864909,,0.8918455614925215,1.0000000019653663,,3.5859215930908794,5.641623709844637,,1.466877889549969,1.0000000228919612,8
354,poker,0.4999243909077872,0.999996065069868,1.073160261851104e-05,,513702.0,,-1.213944305324154,2.237961613767665,,2.0,0.0039764389961031,1.000000059360445,,-1.287483723946719,2.0531072186889205,,,2.0,-0.000235768807095,0.999999963327962,,-1.3620784913025086,1.868702782316856,,2.0,-0.0023343750671693,0.999999833276698,49.88322065150584,511308.0,0.5055055063242602,0.4900996087843045,0.0191603021069954,1,2,11,1025010,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.3608804059534425,1.8701857898038323,,-0.0017526464580151,0.9999998878001628,,-1.2869179105888708,2.0525138589969862,,-0.0004426365875057,0.9999999978451746,,-1.214133977037437,2.2366421272185173,,0.0003600980820703,1.0000000337491477,10
357,vehicle_sensIT,0.4993961046210683,1.0,0.0010250893147125,,49264.0,,119.14762026004884,0.9088939384523624,,2.0,7.983436208546163,1.0000001241642509,,34.024109100822464,-0.3517074004534474,,,2.0,3.372732060669984,0.99999999997384,,-1.4375482620110205,-1.465547210821126,,2.0,-1.4341033546258823,0.9999998504497388,50.0,49264.0,0.8527772026460746,0.1942290516401429,0.6115418967197142,1,2,101,98528,0,0,100,1,0.99009900990099,0.0,0.0,99.009900990099,0.99009900990099,,15.0078946818786,-0.8514690471535571,,2.408540457640048,0.9999999874494008,,19.02330957293888,-0.2438167865793363,,3.3055354872168645,1.000000000271535,,50.90673674158666,-0.0873008232192097,,4.999708243763686,1.0000000106516949,100
389,fbis.wc,0.1222583265637693,3.577872147457461,0.8124238733252132,,506.0,,2449.584192299661,3.7507105156313454,,17.0,49.428908568420674,15.500988363139728,,406.327045317354,0.215979293544458,,,17.0,15.722815311857984,1.1907304037527766,,-1.894934398323035,0.0044660982541616,,17.0,-1.4285532175906983,0.0666930141115031,1.5428339423467317,38.0,0.9086529199660208,0.3800243605359318,0.5749992718069842,0,17,2001,2463,0,0,2000,1,0.0,0.0,0.0,99.95002498750624,0.0499750124937531,,129.74718045249006,0.0491270807957774,,9.75211107206214,0.4047957860261821,,241.31811498530536,0.1059683313032884,,13.271328973649076,0.7245022723369217,,497.4555687619267,0.2479699553390171,,19.28924517951336,1.334595079159671,2000
390,new3s.wc,0.9955006801297478,5.264920369371857,2.807386482527725,,696.0,,9555.452309548964,2.9309478970494145,,44.0,97.7455870164522,62.54503153338039,,2760.110626466033,0.0234834710607163,,,44.0,46.13542944235406,0.3052094996976586,,-1.793751171726004,0.0003138731952291,,44.0,0.4545593606406103,0.0177146129161322,1.0880937434609752,104.0,0.8712757953278022,0.4348189997907512,0.5520111211810652,0,44,26833,9558,0,0,26832,1,0.0,0.0,0.0,99.9962732456304,0.0037267543696194,,1142.872794103584,0.0006277463904583,,30.87232076646798,0.0306786846080943,,2385.748901279525,0.0016739903745553,,46.245857469136354,0.0596158938287315,,3703.381251971135,0.0071144590918602,,57.506702616882265,0.1632215606806996,26832
391,re0.wc,0.3426480372588157,2.635230269022585,1.9195478723404256,,608.0,,1455.6032756557415,2.346409574468084,,13.0,37.89531480224132,4.0244198543566005,,300.0745684919682,0.0296439801094056,,,13.0,15.428165037690038,0.1761257871753734,,8.662099957963212,0.0019946808510638,,13.0,2.609967924893676,0.044632125034861,0.7313829787234043,11.0,0.8619961758482029,0.4148936170212766,0.4872234218325189,0,13,2887,1504,0,0,2886,1,0.0,0.0,0.0,99.96536196744024,0.0346380325597506,,113.35519371884618,0.0033244680851064,,9.968967107767767,0.0631263647422161,,246.49335557927333,0.0073138297872341,,15.27266328542474,0.1028113251758504,,466.8707963123259,0.021941489361702,,20.515573546940903,0.189391940138086,2886
392,oh0.wc,0.3413173652694611,3.150199264009611,3.173479561316052,,194.0,,943.4282728157756,2.087736789631105,,10.0,30.357309082448907,3.1117379928009203,,279.4305762967427,0.0273936205212144,,,10.0,15.018482345637231,0.2052472297911172,,3.5649730537807964,0.0029910269192422,,10.0,1.8209845510357925,0.0546356733794963,5.084745762711865,51.0,0.9425610297367876,0.2492522432701894,0.7159071597060616,0,10,3183,1003,0,0,3182,1,0.0,0.0,0.0,99.96858309770656,0.0314169022934338,,129.2651813292049,0.0059820538384845,,10.732275858455033,0.0891527411494461,,246.9895165435209,0.0109670987038883,,15.39025457254746,0.1441871202024815,,375.73154468782855,0.0261714855433698,,18.2299207531654,0.2571322956926495,3182
393,la2s.wc,0.7534157449577098,2.4299146838433514,4.043252032520325,,905.0,,3063.0206909631474,1.974634146341464,,6.0,55.29393147249935,2.7221390669876264,,774.241273194279,0.0192349405154283,,,6.0,24.37826741395695,0.1608202197161413,,-1.651812647299122,0.0009756097560975,,6.0,-3.681287247575541,0.0312245897770364,8.065040650406505,248.0,0.9160606838764008,0.2471544715447154,0.6912375679191473,0,6,12433,3075,0,0,12432,1,0.0,0.0,0.0,99.99195688892463,0.0080431110753639,,304.3624600678196,0.0019512195121951,,16.251217445726706,0.0476919124817587,,610.9966174687634,0.0042276422764227,,24.50164462569188,0.0845578399632012,,1021.6634123065908,0.0133333333333332,,31.9843542386091,0.1831450589637929,12432
395,re1.wc,0.1654589371980676,3.788389011102529,2.268557634278817,,371.0,,1612.000731572037,1.3421846710923353,,25.0,39.91811244713574,2.9687361788633626,,379.6376686136648,0.0229130982048194,,,25.0,17.371786255644114,0.1667764559522333,,7.834399193209949,0.0018105009052504,,25.0,2.883717616413702,0.0425242790644835,0.6035003017501509,10.0,0.9053665857524272,0.3669281834640917,0.5897572885905603,0,25,3759,1657,0,0,3758,1,0.0,0.0,0.0,99.97339718010107,0.0266028198989092,,154.99446871642303,0.0030175015087507,,11.633383174260256,0.0648783164483908,,327.3937221758968,0.0066385033192516,,17.75789458542136,0.1041137875399156,,548.9939569786031,0.0181050090525045,,23.459141542604662,0.1900526307854648,3758
396,la1s.wc,0.7552294723696534,2.443210997366973,4.118601747815231,,943.0,,3197.552187590442,1.981897627965044,,6.0,56.51935038981874,2.826723942784683,,831.8738622770139,0.0180478503802796,,,6.0,25.372848400844504,0.1556221400928168,,-1.615979910436931,0.0009363295880149,,6.0,-5.542596322932721,0.0305899481879109,8.52059925093633,273.0,0.9118593986252074,0.2521847690387016,0.6867447399286255,0,6,13196,3204,0,0,13195,1,0.0,0.0,0.0,99.99242194604425,0.0075780539557441,,342.71193362973963,0.0018726591760299,,17.011178066939202,0.0466977133655528,,701.0027162626692,0.00374531835206,,25.266563931220613,0.0809225588902582,,1064.6635434242553,0.0121722846441946,,32.64963950336911,0.1765349920243178,13195
398,wap.wc,0.1116100064143681,3.72189390041042,5.4237179487179485,,341.0,,1532.9546518647269,2.3987179487179486,,20.0,39.00177396941241,2.8584293752193366,,356.1921335686604,0.0255744226222949,,,20.0,16.927144640291942,0.1621546327381262,,0.9258813759309484,0.0019230769230769,,20.0,-0.7326011953327806,0.0,0.3205128205128205,5.0,0.9057653184931266,0.3128205128205128,0.65238673619419,0,20,8461,1560,0,0,8460,1,0.0,0.0,0.0,99.98818106606784,0.0118189339321593,,151.49542199116578,0.0032051282051282,,11.71854204283637,0.061917836870499,,307.9933317327082,0.0070512820512819,,17.4180940743596,0.1011764485387723,,516.6602473633171,0.0179487179487179,,22.759566417898416,0.1909695884879052,8460
399,ohscal.wc,0.3175342711226592,3.275767322648922,1.0272352624977603,,1621.0,,11009.32897326458,1.8217165382547835,,10.0,104.60549650026798,4.105795780616311,,2888.26219820132,0.0090906526434269,,,10.0,46.35978646919714,0.1030750137265443,,4.366727188703711,0.0002687690378067,,10.0,2.0362421403092767,0.0163927080016754,6.351908260168429,709.0,0.905897517383566,0.3768141910051962,0.5791735673291545,0,10,11466,11162,0,0,11465,1,0.0,0.0,0.0,99.99127856270714,0.0087214372928658,,1006.129430817432,0.0007167174341514,,29.219658680487377,0.0327854160033514,,2452.075528167346,0.0015230245475722,,47.18428687689462,0.0620592040136959,,4110.741210024047,0.0051066117183299,,60.98086886919318,0.1222095031442905,11465
401,oh10.wc,0.2850333651096282,3.2030824995952347,3.084761904761905,,165.0,,1025.8282313328373,1.4057142857142877,,10.0,31.865332163766904,2.861546903101704,,302.5615606501098,0.0295146916085767,,,10.0,15.537859451105204,0.2166829140061169,,4.848530503070644,0.0028571428571428,,10.0,1.9119956451383315,0.0534012686394756,4.9523809523809526,52.0,0.9192277475868254,0.3057142857142857,0.6532846152184446,0,10,3239,1050,0,0,3238,1,0.0,0.0,0.0,99.96912627354122,0.0308737264587835,,128.6893123633496,0.0057142857142856,,10.677121598511665,0.0922283047300642,,258.7399864365009,0.0114285714285713,,15.734850648248468,0.1509574208263285,,407.4792893717511,0.0276190476190475,,19.19657713294824,0.2711296079598231,3238
485,analcatdata_vehicle,-412.82978723404256,,0.1041666666666666,,,,0.1182745037809671,347.0625,,6.0,0.9343262445982594,284.33972834801204,,0.1182745037809671,347.0625,,,3.0,0.9343262445982594,284.33972834801204,,0.1182745037809671,347.0625,,2.0,0.9343262445982594,284.33972834801204,,,,,,3,0,5,48,0,0,1,4,60.0,0.0,0.0,20.0,80.0,,0.1182745037809671,347.0625,,0.9343262445982594,284.33972834801204,,0.1182745037809671,347.0625,,0.9343262445982594,284.33972834801204,,0.1182745037809671,347.0625,,0.9343262445982594,284.33972834801204,12
554,mnist_784,0.0956442234889069,3.3198370254034137,0.0112142857142857,,7877.0,,70000.00000000247,140.01505714285668,,10.0,264.57513110807787,113.88629683929352,,4894.714442707244,33.38596474125363,,,10.0,31.079435593429213,49.25570412611296,,-1.8254292785726656,0.0,,10.0,-0.2354966023099805,0.0,9.018571428571429,6313.0,0.937306319966156,0.3000142857142857,0.6663891986793616,0,10,785,70000,0,0,784,1,0.0,0.0,0.0,99.87261146496816,0.1273885350318471,,-1.0297320016722729,0.1205821428571454,,0.8744121903751375,4.670545729236738,,16.22683706266253,7.196049999999809,,4.134907396813174,36.765819161632194,,623.0827644398202,69.33461785714294,,23.9395831120118,100.84850801763852,784
679,rmftsa_sleepdata,0.9687194525904204,1.84938040691308,0.0029296875,,404.0,,-0.1235624627701614,134.1298828125,,4.0,0.7259420894286432,15.13884019628642,,-0.572050122459228,85.6291748046875,,,4.0,0.4259016357376914,7.642280073235527,,-1.0205377821482946,37.128466796875,,4.0,0.1258611820467396,0.1457199501846342,9.1796875,94.0,0.6291738224500134,0.5419921875,0.16118967250207,0,4,3,1024,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,,-1.0205377821482946,37.128466796875,,0.1258611820467396,0.1457199501846342,,-0.572050122459228,85.6291748046875,,0.4259016357376914,7.6422800732355265,,-0.1235624627701614,134.1298828125,,0.7259420894286432,15.13884019628642,2
715,fri_c3_1000_25,0.5355355355355356,0.9906049558738164,0.026,,557.0,,1.956425476737233,2.1999999952948546e-08,,2.0,1.3764547261043003,1.0000000539264446,,-0.9895953140885934,-1.6000001007487883e-10,,,2.0,0.0645239512346235,1.000000031028396,,-1.2835199721673152,-2.1000000056226043e-08,,2.0,-0.0996468813143335,1.0000000069892334,44.3,443.0,0.7254803425315399,0.325,0.3403747483275964,1,2,26,1000,0,0,25,1,3.8461538461538463,0.0,0.0,96.15384615384616,3.8461538461538463,,-1.20572021381504,-3.9999999542073006e-09,,-0.0558449008320511,1.0000000214049591,,-1.171437938512434,9.999999526222323e-10,,-0.0217152676737951,1.0000000313572044,,-1.1531283969738189,7.499999980759009e-09,,0.0222499971587436,1.00000004025341,25
718,fri_c4_1000_100,0.5015015015015015,0.9881489563064276,0.101,,564.0,,1.5414078443824093,2.7999999960615085e-08,,2.0,1.3499921576325722,1.000000053023275,,-1.1435043493159731,1.0199999996030395e-09,,,2.0,0.0315200935864348,1.0000000291645124,,-1.278348733221542,-2.7999999947070373e-08,,2.0,-0.1108085585270938,1.0000000123744313,43.6,436.0,0.668659314203917,0.368,0.2521298042531052,1,2,101,1000,0,0,100,1,0.99009900990099,0.0,0.0,99.009900990099,0.99009900990099,,-1.2254194898056077,-5.999999987182925e-09,,-0.0270967101020401,1.000000022833704,,-1.1966119090890526,9.999999998622222e-10,,0.0043695094297701,1.000000028746845,,-1.170094085552496,7.999999981189721e-09,,0.0339939900318327,1.0000000358193848,100
720,abalone,0.7198275862068966,0.9999906975135882,0.002154656451999,6.9268868864249065,2096.0,1.5815100477524742,76.0255092291977,0.8287421594445774,0.14436365338567,3.0,3.1288173790658327,0.4903890182309973,1.5815100477524742,11.033153238707635,0.3827034098293375,0.14436365338567,9.955043119665604,2.5,0.6203687756176066,0.1746183889074291,1.5815100477524742,-0.0454755814429668,0.1395163993296624,0.14436365338567,2.0,-0.6398732689817931,0.0418270566072574,49.82044529566675,2081.0,0.8210661211844779,0.2647833373234379,0.4705066160282924,1,2,9,4177,0,0,7,2,11.11111111111111,0.0,0.0,77.77777777777779,22.22222222222222,1.5815100477524742,-0.0236435042699785,0.1805936078525257,0.14436365338567,-0.6091981423290972,0.0992398661336593,1.5815100477524742,0.0840117490022143,0.3593674886282021,0.14436365338567,0.5918521514155093,0.1200929125647998,1.5815100477524742,0.5951236783694149,0.5239920995930093,0.14436365338567,0.7190979217612721,0.2219629490332201,10
722,pol,0.5566371091406094,0.9210049486251756,0.0032666666666666,,9959.0,,147.26194740900425,110.0,,2.0,11.618472351028334,35.252823879316566,,34.88743391535793,19.432526388888885,,,2.0,4.780045379433585,6.520232012197051,,-0.0720668739628047,0.0,,2.0,0.3087529884515551,0.0,33.60666666666667,5041.0,0.8826925056150171,0.3447333333333333,0.3594786393124752,1,2,49,15000,0,0,48,1,2.0408163265306123,0.0,0.0,97.95918367346938,2.0408163265306123,,3.3460558936447726,0.0,,1.862119815265926,0.0,,16.985813237380537,0.931700000000002,,3.918948947236721,3.133465213850566,,69.84124739379338,12.012283333333327,,7.798619971585682,11.511865031243625,48
723,fri_c4_1000_25,0.5035035035035035,0.9936167534536142,0.026,,547.0,,1.5092195091687777,2.1000000025084285e-08,,2.0,1.3562933936983026,1.0000000446292443,,-0.970847793044545,5.200000052801857e-10,,,2.0,0.1014592703294147,1.000000025272007,,-1.264819501478115,-1.5000000028075892e-08,,2.0,-0.0935149581787926,1.000000004170892,45.3,453.0,0.6757791848775783,0.367,0.2615575301010881,1,2,26,1000,0,0,25,1,3.8461538461538463,0.0,0.0,96.15384615384616,3.8461538461538463,,-1.1984716753712448,-8.499999981981253e-09,,-0.0393673248235225,1.0000000195604364,,-1.178689363438545,-2.99999999855971e-09,,0.0154341004576412,1.0000000258257564,,-1.1225751830083894,8.500000014732834e-09,,0.0287111821803766,1.0000000334754895,25
727,2dplanes,0.4961365810582088,0.9999977500599352,0.000269819466248,,20420.0,,-1.4927032562104825,0.0080945839874417,,2.0,0.0102949396885928,0.9999795026635032,,-1.5503087176983834,0.0020064756671898,,,2.0,-0.0038209398357134,0.8349423976267133,,-1.999835984907594,-0.0056171507064362,,2.0,-0.0161902940813248,0.8145371627033411,49.91169544740973,20348.0,0.7193091421316112,0.3444858712715855,0.3110185870176045,1,2,11,40768,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.5047424692218776,-0.0002023645996855,,-0.0099307168733162,0.8155965010742114,,-1.5011534961189965,0.0020481750392465,,-0.003761432268771,0.8168225979544099,,-1.4966380825303205,0.0054086538461522,,0.0003716028178317,0.817794509295741,10
728,analcatdata_supreme,0.9859294001481116,0.794432350758128,0.0019743336623889,,3081.0,,77.67284218721453,1972.3484698914124,,2.0,7.968839223314929,9.851025112008756,,17.041561950383606,281.94877309265274,,,2.0,2.7479867719748903,1.7577933429538013,,-1.994733654406564,0.0229516288252712,,2.0,-0.1706355241114757,0.1497677775527858,23.963474827245804,971.0,0.9861169671721574,0.0308489634748272,0.9169583916455388,1,2,8,4052,0,0,7,1,12.5,0.0,0.0,87.5,12.5,,-1.5287300145357814,0.0782329713721612,,-0.0790642577180085,0.2685709864091988,,-0.2743292914876569,0.2255676209279374,,1.313699492502952,0.4729535226271862,,38.642530446865216,0.5197433366238892,,6.373653377463277,0.6445571257785595,7
734,ailerons,0.7856571387009964,0.9832048570341376,0.0029818181818181,,7922.0,,6874.500000000021,0.6294087272727273,,2.0,2.366188032892752,260.21445502336445,,916.863629945158,-0.8504005054545518,,,2.0,-4.557907793365675,7.591278589244396,,-0.6162753070957265,-12.599563636363714,,2.0,-75.97382827745913,1.2060892368989303e-05,42.38545454545454,5828.0,0.8450718036262557,0.2877818181818182,0.3714134884386064,1,2,41,13750,0,0,40,1,2.4390243902439024,0.0,0.0,97.5609756097561,2.4390243902439024,,6.761818532757976,-9.496363636363647e-05,,-2.1791681318571863,0.0005734128107401,,6.991264122645465,0.0029683636363636,,0.1216817561107234,0.0069180435441123,,16.105418767503576,0.0219705999999999,,2.347704412380353,0.0921729152042374,40
735,cpu_small,0.569893785862532,0.8841664897438648,0.0015869140625,,5715.0,,313.7492588907212,1328125.9598388672,,2.0,13.89785224277495,422019.4269568012,,77.06930335086467,135460.4337241618,,,2.0,5.074304624464367,67245.74837716803,,0.9031412644665848,1.8845544433593755,,2.0,-0.7916644438525916,2.479493426887122,30.23681640625,2477.0,0.94959467880384,0.1097412109375,0.7276359658894059,1,2,13,8192,0,0,12,1,7.6923076923076925,0.0,0.0,92.3076923076923,7.6923076923076925,,3.0285703727068487,14.719573974609377,,1.918088274781169,35.75724411168001,,20.49755307638,180.26910400390625,,3.9586311547060458,179.7295631307842,,152.74488362507907,72500.29754638672,,8.569249264261034,106188.17283831452,12
737,space_ga,0.8876368319381842,0.9999532967890264,0.0022529771483746,,1566.0,,8.425854561944803,11.885160685226907,,2.0,0.5879083591036021,11475690.49228988,,1.9590698482873337,-15273134.720528876,,,2.0,0.0334706292720236,1912616.011722608,,0.2808760952513789,-91638847.14773096,,2.0,-1.020247201405136,0.1980558907738018,49.59768265207596,1541.0,0.8037486232008374,0.2690698422915996,0.4623490409661379,1,2,7,3107,0,0,6,1,14.285714285714285,0.0,0.0,85.71428571428571,14.285714285714285,,0.5794890007082598,-22909712.219108343,,-0.800812073275297,1.0037380761707666,,0.7505225600284189,8.879526517701963,,0.4005369665714864,1.3481659981083594,,2.7571761479440235,10.288723745654972,,0.566793876292941,2868923.681591777,6
740,fri_c3_1000_10,0.5085085085085085,0.9895875212220556,0.011,,560.0,,1.9258566920868545,1.3000000018192903e-08,,2.0,1.416881283544188,1.0000000417019237,,-0.7027704484613606,-1.999999913848694e-10,,,2.0,0.2289983426559739,1.0000000270555165,,-1.2568897589374493,-1.9999999959718905e-08,,2.0,-0.0415526150581661,1.000000017482051,44.0,440.0,0.7128125,0.338,0.3161217222402073,1,2,11,1000,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.197728876356151,-9.999999995485842e-09,,-0.0068330748062682,1.000000022027272,,-1.178499761127532,4.000000000115022e-09,,0.0219229866638271,1.0000000258855677,,-0.5124674538642958,8.500000029720844e-09,,0.2462558205986288,1.0000000319305855,10
741,rmftsa_sleepdata,0.9843597262952102,0.9999752343565648,0.0029296875,27.65289795513343,515.0,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,4.0,0.7259420894286432,15.13884019628642,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,50.14199423698437,3.0,0.7259420894286432,15.13884019628642,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,2.0,0.7259420894286432,15.13884019628642,49.70703125,509.0,0.7556621588112995,0.30859375,0.3835109605587541,1,2,3,1024,0,0,1,2,33.33333333333333,0.0,0.0,33.33333333333333,66.66666666666666,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,0.7259420894286432,15.13884019628642,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,0.7259420894286432,15.13884019628642,1.84938040691308,-0.1235624627701614,134.1298828125,0.03616167954545,0.7259420894286432,15.13884019628642,5
743,fri_c1_1000_5,0.5125125125125125,0.9946583178227808,0.006,,543.0,,-0.714024714895118,8.000000024432907e-09,,2.0,0.0521138000768793,1.0000000416398398,,-1.0927041744440968,1.200000010648239e-09,,,2.0,0.0019460202642809,1.0000000268959368,,-1.2023174944588253,-5.999999978856252e-09,,2.0,-0.0234467689631741,1.0000000171354109,45.7,457.0,0.7168216126471382,0.338,0.315404215327654,1,2,6,1000,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-1.201145939022952,-5.499999995883797e-09,,-0.0201381526125916,1.000000018380049,,-1.1883248767855386,3.999999983905766e-09,,-0.0069170303357184,1.0000000248594452,,-0.9364520586945206,6.500000030551512e-09,,0.0284617184411533,1.0000000364300703,5
751,fri_c4_1000_10,0.5085085085085085,0.9895875212220556,0.011,,560.0,,1.9053017542309385,-1.9498291869979312e-17,,2.0,1.41300036481528,1.0000000499583503,,-0.5859464306558406,-5.800000006390971e-09,,,2.0,0.306201570551695,1.0000000291214368,,-1.2522327925794074,-1.3999999953107081e-08,,2.0,-0.0455401491952833,1.0000000079255056,44.0,440.0,0.6986160714285713,0.347,0.2870058354565629,1,2,11,1000,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.2469856959114498,-9.24999996494702e-09,,0.0063643569239069,1.0000000185726057,,-1.2106563661067795,-5.499999995328686e-09,,0.033521783370531,1.0000000311781458,,0.1740266893564622,-1.750000006225938e-09,,0.7653097797142981,1.0000000390927797,10
752,puma32H,0.4971309974362105,0.9999559719934968,0.0040283203125,,4128.0,,-1.1566377295697303,1.3857382694091798,,2.0,0.0257734716255974,43.74730240319808,,-1.1968486921306225,0.6606090161552428,,,2.0,-0.0026872986819989,7.586923543998413,,-1.226635652409939,-0.5303204826660163,,2.0,-0.0320698539282168,0.6451884420982766,49.609375,4064.0,0.6618813137093329,0.3587646484375,0.2822722043411817,1,2,33,8192,0,0,32,1,3.0303030303030303,0.0,0.0,96.96969696969695,3.0303030303030303,,-1.2058468323164864,0.0011421534729003,,-0.010296009174791,0.6510656691431331,,-1.1964712199735223,0.2906945432739263,,-0.0048194138200279,1.3469000968424223,,-1.187930513938662,1.377246857696533,,0.0045793697854576,1.3620998658595689,32
761,cpu_act,0.569893785862532,0.8841664897438648,0.002685546875,,5715.0,,618.0754029990946,1328125.9598388672,,2.0,21.542019683245,422019.4269568012,,82.69398017053769,77423.0389258975,,,2.0,5.398356926130622,38448.58530864211,,0.9031412644665848,1.1275048828124994,,2.0,-0.7916644438525916,2.479493426887122,30.23681640625,2477.0,0.9568507715938585,0.10498046875,0.747991928724961,1,2,22,8192,0,0,21,1,4.545454545454546,0.0,0.0,95.45454545454544,4.545454545454546,,4.347867554757658,7.12759460449219,,2.02862189623975,14.544784181911057,,22.821806534075247,19.63067626953128,,4.069237707552649,71.1413402583838,,69.61173013955492,986.9681396484376,,5.636440553258243,916.2987340329522,21
772,quake,0.5117133670188333,0.9912232530606148,0.0018365472910927,,1209.0,,10.796760983139114,74.35996326905416,,2.0,3.275952385239734,118.87558082656729,,3.057796984167828,45.74559840832568,,,2.0,0.8213343906829855,88.62965349379155,,-0.8153019350336588,7.961997245179062,,2.0,-0.8578739656544061,30.54558272757609,44.490358126721766,969.0,0.5050741728061213,0.4641873278236915,0.0003105361652053,1,2,4,2178,0,0,3,1,25.0,0.0,0.0,75.0,25.0,,-0.8153019350336588,7.961997245179062,,-0.8578739656544061,30.54558272757609,,-0.8080680956019717,54.91483471074381,,0.0459247524636284,116.46779692723128,,10.796760983139114,74.35996326905416,,3.275952385239734,118.87558082656729,3
797,fri_c4_1000_50,0.5415415415415415,0.9895875212220556,0.051,,560.0,,1.7380717229139715,2.1999999965577334e-08,,2.0,1.3087946736228844,1.0000000562589713,,-1.064662478259225,1.760000009827702e-09,,,2.0,0.0460234666064189,1.0000000317085544,,-1.2829079341362024,-1.9999999951170192e-08,,2.0,-0.0665559158989219,1.000000003989754,44.0,440.0,0.6842288961038963,0.343,0.2959192051892603,1,2,51,1000,0,0,50,1,1.96078431372549,0.0,0.0,98.0392156862745,1.96078431372549,,-1.2047650452230034,-3.999999993814506e-09,,-0.0359734379172331,1.0000000275734957,,-1.1770978556300666,2.0000000463815672e-09,,-0.0081008723140728,1.0000000319760836,,-1.1531215797129146,7.000000024931508e-09,,0.0176012446478985,1.0000000373016142,50
799,fri_c0_1000_5,0.4924924924924925,0.9999740313334508,0.006,,503.0,,-1.14401050835707,5.9999999710846915e-09,,2.0,0.0524920769557483,1.0000000246299292,,-1.1862650794195502,-2.1999999831656675e-09,,,2.0,0.021030406445052,1.0000000212380555,,-1.2255894779160983,-1.3000000022245217e-08,,2.0,-0.0546598640447052,1.0000000167951704,49.7,497.0,0.947462108635911,0.124,0.7519732131070156,1,2,6,1000,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-1.2103568162696705,-8.499999999245223e-09,,-0.0154060429220275,1.0000000178062267,,-1.190685271107341,-3.999999945936139e-09,,0.0319327311710696,1.0000000217566607,,-1.1599632467255343,5.000000014299122e-09,,0.0520156934491228,1.000000024410582,5
